participant,age,handedness,gender,Gender,Emotion,key_resp.rt,key_resp.corr
P01,23,Right,Male,Female,Neutral,0.997216899995692,1.0
P01,23,Right,Male,Female,Happy,1.5877890000119803,0.0
P01,23,Right,Male,Female,Happy,1.1107379000168294,1.0
P01,23,Right,Male,Male,Angry,0.747143300017342,1.0
P01,23,Right,Male,Female,Happy,0.4687013999791816,1.0
P01,23,Right,Male,Male,Angry,0.5710930998902768,1.0
P01,23,Right,Male,Male,Neutral,1.2004490999970585,1.0
P01,23,Right,Male,Female,Angry,2.123857800033875,0.0
P01,23,Right,Male,Female,Angry,0.7579436000669375,1.0
P01,23,Right,Male,Female,Angry,0.900298000080511,0.0
P01,23,Right,Male,Male,Angry,0.8309806999750435,1.0
P01,23,Right,Male,Male,Happy,0.7446282000746578,1.0
P01,23,Right,Male,Male,Happy,0.7335956000024453,1.0
P01,23,Right,Male,Female,Neutral,0.6670061000622809,1.0
P01,23,Right,Male,Female,Neutral,0.5943373999325559,1.0
P01,23,Right,Male,Male,Neutral,0.754505000077188,1.0
P01,23,Right,Male,Male,Angry,1.1821362000191584,1.0
P01,23,Right,Male,Female,Angry,0.7471920000389218,1.0
P01,23,Right,Male,Male,Neutral,0.5947950999252498,1.0
P01,23,Right,Male,Male,Neutral,5.977954600006342,1.0
P01,23,Right,Male,Male,Angry,0.7888084000442177,1.0
P01,23,Right,Male,Female,Happy,0.730261699995026,1.0
P01,23,Right,Male,Female,Angry,0.9053293999750168,1.0
P01,23,Right,Male,Male,Angry,0.796258500078693,1.0
P01,23,Right,Male,Female,Happy,0.6860281999688596,1.0
P01,23,Right,Male,Female,Angry,0.6412681000074372,1.0
P01,23,Right,Male,Male,Angry,0.8646120000630617,1.0
P01,23,Right,Male,Male,Neutral,1.2841026999522,1.0
P01,23,Right,Male,Male,Happy,0.647247500019148,1.0
P01,23,Right,Male,Male,Neutral,0.9338783000130206,1.0
P01,23,Right,Male,Female,Angry,0.6059909000759944,1.0
P01,23,Right,Male,Female,Happy,0.7554386999690905,1.0
P01,23,Right,Male,Male,Neutral,0.7543846999760717,1.0
P01,23,Right,Male,Female,Neutral,0.8478072000434622,1.0
P01,23,Right,Male,Female,Angry,1.091685099992901,0.0
P01,23,Right,Male,Female,Neutral,1.0658371000317857,1.0
P01,23,Right,Male,Male,Neutral,0.9776648000115528,1.0
P01,23,Right,Male,Female,Neutral,0.641515800030902,1.0
P01,23,Right,Male,Female,Happy,0.840555000002496,1.0
P01,23,Right,Male,Female,Angry,0.6154705999651924,1.0
P01,23,Right,Male,Male,Neutral,0.6999643999151886,1.0
P01,23,Right,Male,Female,Happy,1.3573149000294509,1.0
P01,23,Right,Male,Male,Happy,0.8062252000672743,1.0
P01,23,Right,Male,Male,Angry,0.9603960999520496,0.0
P01,23,Right,Male,Female,Neutral,1.370551300002262,1.0
P01,23,Right,Male,Male,Happy,1.264856900088489,1.0
P01,23,Right,Male,Male,Neutral,1.0747968999203297,1.0
P01,23,Right,Male,Male,Angry,0.7635270999744534,1.0
P01,23,Right,Male,Female,Happy,1.1549453999614343,1.0
P01,23,Right,Male,Female,Neutral,0.5749786000233144,1.0
P01,23,Right,Male,Male,Angry,1.140690799918957,1.0
P01,23,Right,Male,Male,Angry,0.8266810999484733,1.0
P01,23,Right,Male,Male,Happy,0.9319690000265836,1.0
P01,23,Right,Male,Female,Neutral,0.653634799993597,1.0
P01,23,Right,Male,Female,Angry,0.8575216999743134,1.0
P01,23,Right,Male,Male,Angry,0.7687294000061229,1.0
P01,23,Right,Male,Male,Neutral,0.4582984000444412,1.0
P01,23,Right,Male,Male,Happy,0.4738296999130398,1.0
P01,23,Right,Male,Male,Angry,0.4644931999500841,1.0
P01,23,Right,Male,Female,Happy,0.6879040999338031,1.0
P01,23,Right,Male,Male,Neutral,0.6432678999844939,1.0
P01,23,Right,Male,Female,Angry,0.8138868000824004,1.0
P01,23,Right,Male,Male,Happy,0.9026857999851928,1.0
P01,23,Right,Male,Female,Neutral,2.0965001999866217,1.0
P01,23,Right,Male,Male,Happy,0.6087168999947608,1.0
P01,23,Right,Male,Female,Happy,0.6927784999134019,1.0
P01,23,Right,Male,Male,Neutral,0.8917675000848249,1.0
P01,23,Right,Male,Male,Angry,0.6984928000019863,1.0
P01,23,Right,Male,Male,Neutral,0.4819180000340566,1.0
P01,23,Right,Male,Male,Neutral,0.4843591999961063,1.0
P01,23,Right,Male,Male,Happy,0.9612198999384418,1.0
P01,23,Right,Male,Female,Happy,0.6882455999730155,1.0
P01,23,Right,Male,Male,Happy,0.8090956999221817,1.0
P01,23,Right,Male,Female,Neutral,0.8650756999850273,1.0
P01,23,Right,Male,Male,Happy,1.1680148000596091,1.0
P01,23,Right,Male,Female,Angry,0.729791900026612,0.0
P01,23,Right,Male,Male,Angry,0.6734358000103384,1.0
P01,23,Right,Male,Female,Neutral,0.5606768000870943,1.0
P01,23,Right,Male,Male,Happy,0.5876960000023246,1.0
P01,23,Right,Male,Male,Angry,0.5965433999663219,1.0
P01,23,Right,Male,Female,Angry,0.5732344000134617,1.0
P01,23,Right,Male,Female,Angry,0.6865341999800876,1.0
P01,23,Right,Male,Male,Angry,0.8905170999933034,1.0
P01,23,Right,Male,Female,Angry,0.9163515999680384,1.0
P01,23,Right,Male,Male,Neutral,0.4953848000150174,1.0
P01,23,Right,Male,Female,Happy,0.6941680000163615,1.0
P01,23,Right,Male,Male,Angry,0.7275865999981761,1.0
P01,23,Right,Male,Female,Happy,0.5337327000452206,1.0
P01,23,Right,Male,Female,Neutral,0.6681359999347478,1.0
P01,23,Right,Male,Male,Happy,0.6517133000306785,1.0
P01,23,Right,Male,Male,Happy,0.8457955999765545,1.0
P01,23,Right,Male,Female,Happy,0.6167395000811666,1.0
P01,23,Right,Male,Female,Angry,0.6470984999323264,1.0
P01,23,Right,Male,Female,Happy,0.4669212000444531,1.0
P01,23,Right,Male,Male,Neutral,0.6553522000322118,1.0
P01,23,Right,Male,Male,Happy,1.0925147000234574,1.0
P01,23,Right,Male,Male,Happy,0.6191821000538766,1.0
P01,23,Right,Male,Female,Angry,0.6084896000102162,1.0
P01,23,Right,Male,Female,Happy,0.7765585000161082,1.0
P01,23,Right,Male,Female,Angry,0.6070700000273064,1.0
P01,23,Right,Male,Male,Angry,0.4997530999826267,0.0
P01,23,Right,Male,Female,Neutral,1.0674614999443293,1.0
P01,23,Right,Male,Male,Happy,1.345366399968043,1.0
P01,23,Right,Male,Female,Neutral,0.8596149999648333,1.0
P01,23,Right,Male,Female,Happy,1.2311630001058802,1.0
P01,23,Right,Male,Female,Happy,0.4570973999798298,1.0
P01,23,Right,Male,Female,Neutral,0.5476216000970453,1.0
P01,23,Right,Male,Male,Happy,0.6721867999294773,1.0
P01,23,Right,Male,Female,Neutral,0.599946599919349,0.0
P01,23,Right,Male,Female,Angry,0.9586745999986306,1.0
P01,23,Right,Male,Female,Neutral,0.531366299954243,1.0
P01,23,Right,Male,Male,Neutral,0.576153100002557,1.0
P01,23,Right,Male,Female,Neutral,0.8173172000097111,1.0
P01,23,Right,Male,Female,Happy,0.5785591999301687,1.0
P01,23,Right,Male,Male,Angry,0.6755778000224382,1.0
P01,23,Right,Male,Female,Angry,1.05581309995614,1.0
P01,23,Right,Male,Male,Happy,0.8876606000121683,1.0
P01,23,Right,Male,Male,Neutral,0.8574072000337765,1.0
P01,23,Right,Male,Male,Neutral,0.8038181000156328,1.0
P01,23,Right,Male,Female,Neutral,0.5056633000494912,0.0
P02,22,Right,Female,Female,Neutral,1.1132166997995228,1.0
P02,22,Right,Female,Female,Happy,1.3096640000585469,0.0
P02,22,Right,Female,Female,Happy,1.3299944000318646,1.0
P02,22,Right,Female,Male,Angry,0.8070664000697434,1.0
P02,22,Right,Female,Female,Happy,0.7279595998115838,1.0
P02,22,Right,Female,Male,Angry,0.6351926999632269,1.0
P02,22,Right,Female,Male,Neutral,0.7458307999186218,1.0
P02,22,Right,Female,Female,Angry,1.4687095999252051,1.0
P02,22,Right,Female,Female,Angry,0.7803356999065727,1.0
P02,22,Right,Female,Female,Angry,1.483294100034982,1.0
P02,22,Right,Female,Male,Angry,0.5688700000755489,1.0
P02,22,Right,Female,Male,Happy,0.5954937001224607,1.0
P02,22,Right,Female,Male,Happy,0.5687460000626743,1.0
P02,22,Right,Female,Female,Neutral,1.095553999999538,0.0
P02,22,Right,Female,Female,Neutral,1.385130199836567,1.0
P02,22,Right,Female,Male,Neutral,0.7819027998484671,1.0
P02,22,Right,Female,Male,Angry,0.7524978998117149,1.0
P02,22,Right,Female,Female,Angry,0.7407662000041455,1.0
P02,22,Right,Female,Male,Neutral,0.9298493000678718,1.0
P02,22,Right,Female,Male,Neutral,2.064898199867457,1.0
P02,22,Right,Female,Male,Angry,1.1997961001470685,1.0
P02,22,Right,Female,Female,Happy,1.007511799922213,1.0
P02,22,Right,Female,Female,Angry,0.7966611001174897,1.0
P02,22,Right,Female,Male,Angry,0.8662789000663906,1.0
P02,22,Right,Female,Female,Happy,0.6599609002005309,1.0
P02,22,Right,Female,Female,Angry,1.1947504999116063,1.0
P02,22,Right,Female,Male,Angry,2.048775600036606,1.0
P02,22,Right,Female,Male,Neutral,1.1798907001502812,0.0
P02,22,Right,Female,Male,Happy,0.6745205000042915,1.0
P02,22,Right,Female,Male,Neutral,2.9771251999773085,1.0
P02,22,Right,Female,Female,Angry,1.1221751000266522,1.0
P02,22,Right,Female,Female,Happy,0.8310347001533955,1.0
P02,22,Right,Female,Male,Neutral,0.7352736999746412,1.0
P02,22,Right,Female,Female,Neutral,0.9335891001392156,1.0
P02,22,Right,Female,Female,Angry,0.8653547000139952,1.0
P02,22,Right,Female,Female,Neutral,0.636706099845469,1.0
P02,22,Right,Female,Male,Neutral,0.963808599859476,1.0
P02,22,Right,Female,Female,Neutral,0.887776599964127,1.0
P02,22,Right,Female,Female,Happy,0.5924886998254806,1.0
P02,22,Right,Female,Female,Angry,0.8282876000739634,1.0
P02,22,Right,Female,Male,Neutral,0.8642412000335753,1.0
P02,22,Right,Female,Female,Happy,3.632940399926156,1.0
P02,22,Right,Female,Male,Happy,0.8348981998860836,1.0
P02,22,Right,Female,Male,Angry,2.380689699901268,1.0
P02,22,Right,Female,Female,Neutral,1.5792672000825403,1.0
P02,22,Right,Female,Male,Happy,1.1815609999466687,1.0
P02,22,Right,Female,Male,Neutral,1.5187015999108553,1.0
P02,22,Right,Female,Male,Angry,0.6552157001569867,1.0
P02,22,Right,Female,Female,Happy,0.715855099959299,1.0
P02,22,Right,Female,Female,Neutral,0.8964605000801384,1.0
P02,22,Right,Female,Male,Angry,0.7382249000947922,1.0
P02,22,Right,Female,Male,Angry,2.6899679000489414,1.0
P02,22,Right,Female,Male,Happy,0.8200664001051337,0.0
P02,22,Right,Female,Female,Neutral,2.910292000044137,1.0
P02,22,Right,Female,Female,Angry,1.2773496001027524,1.0
P02,22,Right,Female,Male,Angry,0.9642473999410868,1.0
P02,22,Right,Female,Male,Neutral,0.8407312000636011,1.0
P02,22,Right,Female,Male,Happy,0.5814667998347431,1.0
P02,22,Right,Female,Male,Angry,0.593914199853316,1.0
P02,22,Right,Female,Female,Happy,1.4438905999995768,1.0
P02,22,Right,Female,Male,Neutral,0.8311739999335259,1.0
P02,22,Right,Female,Female,Angry,1.275000600144267,1.0
P02,22,Right,Female,Male,Happy,0.618917099898681,1.0
P02,22,Right,Female,Female,Neutral,1.2223046999424696,1.0
P02,22,Right,Female,Male,Happy,0.6575707998126745,1.0
P02,22,Right,Female,Female,Happy,1.2779781999997797,1.0
P02,22,Right,Female,Male,Neutral,0.4603687000926584,1.0
P02,22,Right,Female,Male,Angry,0.6120394000317901,1.0
P02,22,Right,Female,Male,Neutral,0.5436466000974178,1.0
P02,22,Right,Female,Male,Neutral,0.750416699796915,1.0
P02,22,Right,Female,Male,Happy,0.7126050000078976,1.0
P02,22,Right,Female,Female,Happy,0.6557984999381006,1.0
P02,22,Right,Female,Male,Happy,0.6346416000742465,1.0
P02,22,Right,Female,Female,Neutral,0.987762900069356,1.0
P02,22,Right,Female,Male,Happy,0.5375238000415266,1.0
P02,22,Right,Female,Female,Angry,0.7831743999850005,0.0
P02,22,Right,Female,Male,Angry,0.6270759999752045,1.0
P02,22,Right,Female,Female,Neutral,0.6748285999055952,1.0
P02,22,Right,Female,Male,Happy,0.6501478001009673,1.0
P02,22,Right,Female,Male,Angry,0.5421267999336123,1.0
P02,22,Right,Female,Female,Angry,0.7835720998700708,1.0
P02,22,Right,Female,Female,Angry,1.419154099887237,1.0
P02,22,Right,Female,Male,Angry,0.7393065998330712,1.0
P02,22,Right,Female,Female,Angry,1.9233075000811368,0.0
P02,22,Right,Female,Male,Neutral,0.6912328999023885,1.0
P02,22,Right,Female,Female,Happy,0.5719886000733823,1.0
P02,22,Right,Female,Male,Angry,0.526590800145641,1.0
P02,22,Right,Female,Female,Happy,1.3583450999576598,1.0
P02,22,Right,Female,Female,Neutral,0.8538271998986602,1.0
P02,22,Right,Female,Male,Happy,0.8251100000925362,1.0
P02,22,Right,Female,Male,Happy,0.655907099833712,1.0
P02,22,Right,Female,Female,Happy,0.8836431000381708,1.0
P02,22,Right,Female,Female,Angry,0.7843784999568015,1.0
P02,22,Right,Female,Female,Happy,0.7236956998240203,1.0
P02,22,Right,Female,Male,Neutral,0.6289359000511467,1.0
P02,22,Right,Female,Male,Happy,0.5592873999848962,1.0
P02,22,Right,Female,Male,Happy,0.5427109999582171,1.0
P02,22,Right,Female,Female,Angry,0.5679570999927819,1.0
P02,22,Right,Female,Female,Happy,0.5571448998525739,1.0
P02,22,Right,Female,Female,Angry,0.6739688999950886,1.0
P02,22,Right,Female,Male,Angry,0.5957372998818755,1.0
P02,22,Right,Female,Female,Neutral,1.1584572999272496,1.0
P02,22,Right,Female,Male,Happy,0.6029678999911994,1.0
P02,22,Right,Female,Female,Neutral,1.2155633999500424,1.0
P02,22,Right,Female,Female,Happy,1.8220858999993648,1.0
P02,22,Right,Female,Female,Happy,0.9662019000388682,1.0
P02,22,Right,Female,Female,Neutral,0.8353360998444259,1.0
P02,22,Right,Female,Male,Happy,0.6035591999534518,1.0
P02,22,Right,Female,Female,Neutral,2.8330854000523686,1.0
P02,22,Right,Female,Female,Angry,1.330032899975777,1.0
P02,22,Right,Female,Female,Neutral,0.784997700015083,1.0
P02,22,Right,Female,Male,Neutral,2.1199465000536293,1.0
P02,22,Right,Female,Female,Neutral,2.470721899997443,1.0
P02,22,Right,Female,Female,Happy,0.6622742000035942,1.0
P02,22,Right,Female,Male,Angry,1.393485500011593,1.0
P02,22,Right,Female,Female,Angry,1.125507399905473,1.0
P02,22,Right,Female,Male,Happy,2.068566600093618,1.0
P02,22,Right,Female,Male,Neutral,0.5319173999596387,1.0
P02,22,Right,Female,Male,Neutral,0.590972000034526,1.0
P02,22,Right,Female,Female,Neutral,0.7192653999663889,1.0
P03,22,Left,Female,Female,Neutral,0.5516757000004873,1.0
P03,22,Left,Female,Female,Happy,0.7705748000298627,1.0
P03,22,Left,Female,Female,Happy,0.7108664999832399,1.0
P03,22,Left,Female,Male,Angry,0.5500544999958947,1.0
P03,22,Left,Female,Female,Happy,0.6251779000158422,1.0
P03,22,Left,Female,Male,Angry,0.6204418999841437,1.0
P03,22,Left,Female,Male,Neutral,0.7752276999526657,1.0
P03,22,Left,Female,Female,Angry,0.9024397999746724,1.0
P03,22,Left,Female,Female,Angry,0.8388328999863006,1.0
P03,22,Left,Female,Female,Angry,1.1403678000206128,1.0
P03,22,Left,Female,Male,Angry,0.9565292000188492,1.0
P03,22,Left,Female,Male,Happy,1.1669668999966234,1.0
P03,22,Left,Female,Male,Happy,0.5363929999875836,1.0
P03,22,Left,Female,Female,Neutral,0.8818076999741606,1.0
P03,22,Left,Female,Female,Neutral,0.8397982000024058,1.0
P03,22,Left,Female,Male,Neutral,0.5949014999787323,1.0
P03,22,Left,Female,Male,Angry,0.8503389999968931,1.0
P03,22,Left,Female,Female,Angry,1.0137940000277013,1.0
P03,22,Left,Female,Male,Neutral,0.7525814999826252,1.0
P03,22,Left,Female,Male,Neutral,1.4970020999899134,0.0
P03,22,Left,Female,Male,Angry,0.5488092000014149,1.0
P03,22,Left,Female,Female,Happy,1.4074140000157058,1.0
P03,22,Left,Female,Female,Angry,0.8766363000031561,1.0
P03,22,Left,Female,Male,Angry,0.7677319999784231,1.0
P03,22,Left,Female,Female,Happy,0.9679649000172504,1.0
P03,22,Left,Female,Female,Angry,0.857751100033056,1.0
P03,22,Left,Female,Male,Angry,0.771145400009118,1.0
P03,22,Left,Female,Male,Neutral,1.003086999990046,1.0
P03,22,Left,Female,Male,Happy,0.7680863999994472,1.0
P03,22,Left,Female,Male,Neutral,0.7843652999727055,1.0
P03,22,Left,Female,Female,Angry,1.2984515999560244,1.0
P03,22,Left,Female,Female,Happy,0.7989300999906845,1.0
P03,22,Left,Female,Male,Neutral,0.7233211999991909,1.0
P03,22,Left,Female,Female,Neutral,1.115938599978108,1.0
P03,22,Left,Female,Female,Angry,0.996220999979414,1.0
P03,22,Left,Female,Female,Neutral,1.0589097999618389,1.0
P03,22,Left,Female,Male,Neutral,0.9853745000436902,1.0
P03,22,Left,Female,Female,Neutral,0.6705720999743789,1.0
P03,22,Left,Female,Female,Happy,0.8739713999675587,1.0
P03,22,Left,Female,Female,Angry,1.2286294999648817,1.0
P03,22,Left,Female,Male,Neutral,1.054598399961833,1.0
P03,22,Left,Female,Female,Happy,1.15152960002888,1.0
P03,22,Left,Female,Male,Happy,0.987931400013622,1.0
P03,22,Left,Female,Male,Angry,1.1975288999965414,1.0
P03,22,Left,Female,Female,Neutral,0.9919102999847382,1.0
P03,22,Left,Female,Male,Happy,1.1626997999846935,1.0
P03,22,Left,Female,Male,Neutral,1.068082400015555,1.0
P03,22,Left,Female,Male,Angry,0.9564314999734052,1.0
P03,22,Left,Female,Female,Happy,0.9132845000131056,1.0
P03,22,Left,Female,Female,Neutral,0.7636868999688886,1.0
P03,22,Left,Female,Male,Angry,1.0183720999630168,1.0
P03,22,Left,Female,Male,Angry,0.9135395999765024,1.0
P03,22,Left,Female,Male,Happy,1.0348462000256404,1.0
P03,22,Left,Female,Female,Neutral,0.7205575000261888,1.0
P03,22,Left,Female,Female,Angry,1.4824797000037506,1.0
P03,22,Left,Female,Male,Angry,0.7974755999748595,1.0
P03,22,Left,Female,Male,Neutral,0.7401827999856323,1.0
P03,22,Left,Female,Male,Happy,0.8416042000171728,1.0
P03,22,Left,Female,Male,Angry,1.193428699974902,1.0
P03,22,Left,Female,Female,Happy,0.8070540999760851,1.0
P03,22,Left,Female,Male,Neutral,1.0670728999539278,1.0
P03,22,Left,Female,Female,Angry,1.0947499999892898,1.0
P03,22,Left,Female,Male,Happy,0.9326896999846211,1.0
P03,22,Left,Female,Female,Neutral,0.655644399987068,1.0
P03,22,Left,Female,Male,Happy,0.7697556000202894,1.0
P03,22,Left,Female,Female,Happy,1.205950000032317,1.0
P03,22,Left,Female,Male,Neutral,0.8834379999898374,1.0
P03,22,Left,Female,Male,Angry,1.3583629000349902,1.0
P03,22,Left,Female,Male,Neutral,1.6651725000119768,1.0
P03,22,Left,Female,Male,Neutral,1.082484399958048,1.0
P03,22,Left,Female,Male,Happy,1.4007784000132233,0.0
P03,22,Left,Female,Female,Happy,1.0537763999891467,1.0
P03,22,Left,Female,Male,Happy,0.928078800032381,1.0
P03,22,Left,Female,Female,Neutral,1.040611499978695,1.0
P03,22,Left,Female,Male,Happy,1.2788826000178233,1.0
P03,22,Left,Female,Female,Angry,1.891512700007297,0.0
P03,22,Left,Female,Male,Angry,0.6819615000276826,1.0
P03,22,Left,Female,Female,Neutral,0.9486119000357576,1.0
P03,22,Left,Female,Male,Happy,0.9777476000017488,1.0
P03,22,Left,Female,Male,Angry,0.6644864999689162,1.0
P03,22,Left,Female,Female,Angry,1.097470000036992,1.0
P03,22,Left,Female,Female,Angry,0.9407057000207716,1.0
P03,22,Left,Female,Male,Angry,1.0742963000084274,1.0
P03,22,Left,Female,Female,Angry,1.1040873000165448,1.0
P03,22,Left,Female,Male,Neutral,1.019628299982287,1.0
P03,22,Left,Female,Female,Happy,1.0998468999750912,1.0
P03,22,Left,Female,Male,Angry,0.6890998999588192,1.0
P03,22,Left,Female,Female,Happy,0.9968478999799116,1.0
P03,22,Left,Female,Female,Neutral,0.8614865999552421,1.0
P03,22,Left,Female,Male,Happy,1.1810708999983035,1.0
P03,22,Left,Female,Male,Happy,0.9196159999701194,1.0
P03,22,Left,Female,Female,Happy,0.5822270000353456,1.0
P03,22,Left,Female,Female,Angry,0.7435020999982953,1.0
P03,22,Left,Female,Female,Happy,1.0514788000145927,0.0
P03,22,Left,Female,Male,Neutral,0.8478053999715485,1.0
P03,22,Left,Female,Male,Happy,0.9782594999996944,1.0
P03,22,Left,Female,Male,Happy,0.7346015999792144,1.0
P03,22,Left,Female,Female,Angry,1.1755756000056865,0.0
P03,22,Left,Female,Female,Happy,0.8785777000011876,1.0
P03,22,Left,Female,Female,Angry,0.9132034000358544,1.0
P03,22,Left,Female,Male,Angry,1.0948573999921791,1.0
P03,22,Left,Female,Female,Neutral,0.7933811999973841,1.0
P03,22,Left,Female,Male,Happy,0.8830824000178836,1.0
P03,22,Left,Female,Female,Neutral,0.7996106999926269,1.0
P03,22,Left,Female,Female,Happy,0.8736634000088088,1.0
P03,22,Left,Female,Female,Happy,0.5307672000490129,1.0
P03,22,Left,Female,Female,Neutral,0.5508027999894693,1.0
P03,22,Left,Female,Male,Happy,0.5618770999717526,1.0
P03,22,Left,Female,Female,Neutral,1.2483906999696046,0.0
P03,22,Left,Female,Female,Angry,1.0119058000273071,0.0
P03,22,Left,Female,Female,Neutral,0.7179983999812976,1.0
P03,22,Left,Female,Male,Neutral,0.7466775000211783,1.0
P03,22,Left,Female,Female,Neutral,1.1575895000132732,0.0
P03,22,Left,Female,Female,Happy,0.6333107999525964,1.0
P03,22,Left,Female,Male,Angry,1.327321499993559,1.0
P03,22,Left,Female,Female,Angry,1.0643949000514112,1.0
P03,22,Left,Female,Male,Happy,1.0613959000329487,1.0
P03,22,Left,Female,Male,Neutral,0.7417597000021487,1.0
P03,22,Left,Female,Male,Neutral,0.5048450999893248,1.0
P03,22,Left,Female,Female,Neutral,0.6432975000352599,1.0
P05,22,Right,Female,Female,Neutral,1.1914312000153586,1.0
P05,22,Right,Female,Female,Happy,0.6744681000709534,1.0
P05,22,Right,Female,Female,Happy,0.6126697999425232,1.0
P05,22,Right,Female,Male,Angry,0.5265687999781221,1.0
P05,22,Right,Female,Female,Happy,0.526769999996759,1.0
P05,22,Right,Female,Male,Angry,0.5131728000706062,1.0
P05,22,Right,Female,Male,Neutral,0.5577395999571308,1.0
P05,22,Right,Female,Female,Angry,0.8290031999349594,0.0
P05,22,Right,Female,Female,Angry,0.745826099999249,1.0
P05,22,Right,Female,Female,Angry,1.2237200998933986,0.0
P05,22,Right,Female,Male,Angry,0.6405346000101417,1.0
P05,22,Right,Female,Male,Happy,0.5951630999334157,1.0
P05,22,Right,Female,Male,Happy,0.658815799979493,1.0
P05,22,Right,Female,Female,Neutral,0.6111271000700071,1.0
P05,22,Right,Female,Female,Neutral,0.6010694999713451,1.0
P05,22,Right,Female,Male,Neutral,0.5731511999620125,1.0
P05,22,Right,Female,Male,Angry,0.5237956999335438,1.0
P05,22,Right,Female,Female,Angry,0.5565972001058981,1.0
P05,22,Right,Female,Male,Neutral,0.4691383000463247,1.0
P05,22,Right,Female,Male,Neutral,1.6235413000686094,0.0
P05,22,Right,Female,Male,Angry,0.6734623999800533,1.0
P05,22,Right,Female,Female,Happy,1.5076860999688506,1.0
P05,22,Right,Female,Female,Angry,0.6638851000461727,1.0
P05,22,Right,Female,Male,Angry,0.5023118000244722,1.0
P05,22,Right,Female,Female,Happy,0.849575600004755,1.0
P05,22,Right,Female,Female,Angry,0.8343410999514163,1.0
P05,22,Right,Female,Male,Angry,1.300364200025797,1.0
P05,22,Right,Female,Male,Neutral,2.0873278999933973,1.0
P05,22,Right,Female,Male,Happy,0.7351546999998391,1.0
P05,22,Right,Female,Male,Neutral,0.4735546000301838,1.0
P05,22,Right,Female,Female,Angry,0.8560292999027297,1.0
P05,22,Right,Female,Female,Happy,1.1852147000608966,1.0
P05,22,Right,Female,Male,Neutral,0.5974370999028906,1.0
P05,22,Right,Female,Female,Neutral,0.7381449999520555,1.0
P05,22,Right,Female,Female,Angry,1.1056224000640211,1.0
P05,22,Right,Female,Female,Neutral,1.7583610999863597,1.0
P05,22,Right,Female,Male,Neutral,0.9355823000660166,0.0
P05,22,Right,Female,Female,Neutral,1.0500206999713555,1.0
P05,22,Right,Female,Female,Happy,0.5768944000592455,1.0
P05,22,Right,Female,Female,Angry,0.817729500005953,1.0
P05,22,Right,Female,Male,Neutral,0.636470100027509,1.0
P05,22,Right,Female,Female,Happy,0.7422665000194684,1.0
P05,22,Right,Female,Male,Happy,1.17984780005645,1.0
P05,22,Right,Female,Male,Angry,0.5308004999533296,1.0
P05,22,Right,Female,Female,Neutral,0.6200919999973848,1.0
P05,22,Right,Female,Male,Happy,0.5558712999336421,1.0
P05,22,Right,Female,Male,Neutral,0.908320099930279,1.0
P05,22,Right,Female,Male,Angry,0.5200037000468001,1.0
P05,22,Right,Female,Female,Happy,0.6084794000489637,1.0
P05,22,Right,Female,Female,Neutral,0.5034964999649674,1.0
P05,22,Right,Female,Male,Angry,0.6124088999349624,1.0
P05,22,Right,Female,Male,Angry,0.6698015000438318,1.0
P05,22,Right,Female,Male,Happy,0.4592143000336364,1.0
P05,22,Right,Female,Female,Neutral,0.9074347999412566,1.0
P05,22,Right,Female,Female,Angry,0.7306247000815347,1.0
P05,22,Right,Female,Male,Angry,0.5297686000121757,1.0
P05,22,Right,Female,Male,Neutral,0.5885027999756858,1.0
P05,22,Right,Female,Male,Happy,0.7101392999757081,1.0
P05,22,Right,Female,Male,Angry,0.5012010000646114,1.0
P05,22,Right,Female,Female,Happy,0.6010233999695629,1.0
P05,22,Right,Female,Male,Neutral,1.2773511999985203,1.0
P05,22,Right,Female,Female,Angry,0.831073599983938,1.0
P05,22,Right,Female,Male,Happy,0.9563576000509784,1.0
P05,22,Right,Female,Female,Neutral,1.2778452000347895,0.0
P05,22,Right,Female,Male,Happy,0.6758410000475124,1.0
P05,22,Right,Female,Female,Happy,1.1189037000294777,1.0
P05,22,Right,Female,Male,Neutral,1.5275475999806076,1.0
P05,22,Right,Female,Male,Angry,0.850144200026989,1.0
P05,22,Right,Female,Male,Neutral,0.790841200039722,1.0
P05,22,Right,Female,Male,Neutral,0.8110252999467775,1.0
P05,22,Right,Female,Male,Happy,0.6686075999168679,0.0
P05,22,Right,Female,Female,Happy,0.6716581999789923,1.0
P05,22,Right,Female,Male,Happy,0.5676748000551015,1.0
P05,22,Right,Female,Female,Neutral,0.6498428999911994,1.0
P05,22,Right,Female,Male,Happy,0.7263792000012472,1.0
P05,22,Right,Female,Female,Angry,0.635721099912189,0.0
P05,22,Right,Female,Male,Angry,0.7724621000234038,1.0
P05,22,Right,Female,Female,Neutral,0.7678490000544116,1.0
P05,22,Right,Female,Male,Happy,0.6235629000002518,1.0
P05,22,Right,Female,Male,Angry,0.7427880000323057,1.0
P05,22,Right,Female,Female,Angry,0.8919738999102265,1.0
P05,22,Right,Female,Female,Angry,0.8758002000395209,1.0
P05,22,Right,Female,Male,Angry,1.5497861000476405,1.0
P05,22,Right,Female,Female,Angry,0.6402595000108704,1.0
P05,22,Right,Female,Male,Neutral,0.678697400027886,1.0
P05,22,Right,Female,Female,Happy,1.160115999984555,1.0
P05,22,Right,Female,Male,Angry,0.7940297999884933,1.0
P05,22,Right,Female,Female,Happy,0.7377764999400824,1.0
